EmployeeID,Age,Department,DistanceFromHome,JobRole,MonthlyIncome,OverTime,YearsAtCompany,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,Attrition,PerformanceRating
E1995,56,Human Resources,4,Manager,11900,No,32,4,4,2,36,5,No,4
E1996,30,Sales,13,Sales Representative,4300,No,6,3,3,2,8,2,No,3
E1997,39,Research & Development,6,Research Scientist,6000,Yes,12,2,2,1,17,3,Yes,3
E1998,43,Sales,3,Sales Executive,6800,No,17,4,3,1,21,3,No,4
E1999,26,Human Resources,10,Human Resources,3400,Yes,4,1,1,1,4,1,Yes,2
E2000,47,Sales,14,Sales Representative,8900,No,22,4,4,4,26,4,No,4
E2001,35,Research & Development,5,Laboratory Technician,5100,No,8,3,3,1,10,2,No,3
E2002,40,Sales,15,Sales Representative,6300,No,12,4,3,2,18,3,No,4
E2003,26,Human Resources,7,Human Resources,3500,Yes,3,1,2,1,4,2,Yes,3
E2004,45,Sales,4,Sales Executive,8900,No,18,4,4,3,25,4,No,4
E2005,32,Research & Development,9,Laboratory Technician,5000,Yes,7,2,2,4,11,2,No,3
E2006,29,Sales,1,Sales Representative,4700,No,6,3,3,1,7,3,No,3
E2007,38,Human Resources,20,Manager,6100,Yes,10,2,2,2,15,2,Yes,3
E2008,50,Sales,12,Sales Executive,7900,No,22,4,3,4,28,4,No,4
E2009,24,Research & Development,5,Laboratory Technician,3300,Yes,2,1,1,1,2,2,Yes,2
E2010,36,Sales,8,Sales Representative,5100,No,10,4,3,2,14,3,No,3
E2011,41,Human Resources,14,Manager,6400,No,14,3,3,1,19,3,No,4
E2012,27,Sales,3,Sales Executive,3900,Yes,4,2,2,2,6,2,No,3
E2013,54,Research & Development,2,Research Scientist,10900,No,28,4,4,3,34,5,No,4
E2014,33,Sales,6,Sales Representative,4600,No,9,3,3,1,11,2,No,3
E2015,30,Human Resources,10,Human Resources,5400,Yes,7,2,2,1,9,2,Yes,3
E2016,47,Sales,18,Sales Executive,9300,No,21,4,3,5,29,4,No,4
E2017,25,Research & Development,4,Laboratory Technician,3400,Yes,2,1,1,1,3,1,Yes,2
E2018,43,Sales,7,Sales Representative,7200,No,16,4,4,2,22,3,No,4
E2019,34,Human Resources,11,Human Resources,5600,Yes,9,2,2,1,12,2,Yes,3
E2020,52,Sales,1,Sales Executive,10200,No,26,4,4,4,32,5,No,4
E2021,28,Research & Development,5,Research Scientist,4000,No,4,3,3,2,6,2,No,3
E2022,39,Sales,13,Sales Representative,6200,Yes,12,2,2,1,18,3,Yes,3
E2023,31,Human Resources,6,Human Resources,4700,No,7,3,3,3,10,2,No,3
E2024,55,Sales,9,Manager,11600,No,32,4,4,2,36,5,No,4
E2025,23,Research & Development,12,Laboratory Technician,3200,Yes,1,1,1,1,1,1,Yes,2
E2026,42,Sales,8,Sales Executive,5900,No,15,4,3,1,20,3,No,4
E2027,37,Human Resources,3,Human Resources,5300,Yes,10,2,2,2,14,3,Yes,3
E2028,49,Sales,10,Sales Representative,8300,No,22,4,4,3,27,3,No,4
E2029,26,Research & Development,1,Laboratory Technician,3900,No,4,3,3,1,5,2,No,3
E2030,44,Sales,15,Sales Executive,7100,No,18,4,3,2,23,4,No,4
E2031,33,Human Resources,4,Human Resources,5000,Yes,8,2,2,3,12,2,No,3
E2032,51,Sales,6,Sales Representative,9500,No,24,4,3,5,30,4,No,4
E2033,30,Research & Development,11,Research Scientist,4300,Yes,5,2,1,1,7,2,Yes,3
E2034,46,Sales,2,Sales Executive,7900,No,20,4,4,1,25,3,No,4
E2035,35,Human Resources,9,Human Resources,5500,No,10,3,3,2,13,2,No,3
E2036,28,Sales,13,Sales Representative,4100,Yes,5,2,2,2,6,2,No,3
E2037,53,Research & Development,4,Manager,10300,No,27,4,4,4,33,5,No,4
E2038,34,Sales,7,Sales Executive,4800,Yes,9,2,2,3,11,2,Yes,3
E2039,41,Human Resources,18,Manager,6900,No,16,4,3,1,21,3,No,4
E2040,25,Sales,3,Sales Representative,3500,Yes,3,1,1,1,4,1,Yes,2
E2041,48,Research & Development,5,Laboratory Technician,8000,No,22,3,3,2,28,4,No,4
E2042,32,Sales,8,Sales Executive,4900,Yes,7,2,2,1,10,2,No,3
E2043,50,Human Resources,16,Manager,9300,No,23,4,3,5,29,4,No,4
E2044,27,Sales,1,Sales Representative,3800,Yes,4,2,2,1,5,2,Yes,3
E2045,39,Research & Development,12,Research Scientist,6500,No,14,4,3,1,19,3,No,4
E2046,31,Sales,9,Sales Executive,4500,No,6,3,3,2,8,2,No,3
E2047,44,Human Resources,2,Manager,7300,No,19,4,3,3,24,4,No,4
E2048,29,Sales,6,Sales Representative,4200,Yes,5,2,2,2,7,2,No,3
E2049,52,Research & Development,10,Laboratory Technician,10100,No,26,4,4,4,31,5,No,4
E2050,33,Sales,4,Sales Executive,4700,Yes,8,2,1,1,10,2,Yes,3
E2051,45,Human Resources,1,Manager,7600,No,20,4,3,1,24,3,No,4
E2052,36,Sales,11,Sales Representative,5900,Yes,11,3,2,2,15,3,Yes,3
E2053,30,Research & Development,15,Research Scientist,4400,No,6,3,3,2,9,2,No,3
E2054,47,Sales,6,Sales Executive,8100,No,21,4,4,4,27,4,No,4
E2055,24,Human Resources,4,Human Resources,3600,Yes,3,1,1,2,4,1,Yes,2
E2056,41,Sales,3,Sales Representative,6600,No,15,3,3,1,20,3,No,4
E2057,28,Research & Development,12,Laboratory Technician,4100,Yes,5,2,2,3,7,2,No,3
E2058,55,Sales,8,Manager,11900,No,31,4,4,2,37,5,No,4
E2059,34,Human Resources,2,Human Resources,5700,No,10,3,3,2,14,3,No,3
E2060,50,Sales,15,Sales Representative,9400,No,22,4,3,5,28,4,No,4
E2061,32,Research & Development,10,Research Scientist,5300,Yes,8,2,2,1,12,3,Yes,3
E2062,27,Sales,4,Sales Executive,3900,No,5,3,3,2,6,2,No,3
E2063,43,Human Resources,1,Manager,6900,No,17,4,3,1,22,3,No,4
E2064,39,Sales,16,Sales Representative,5700,Yes,13,2,2,3,17,3,No,3
E2065,51,Research & Development,12,Laboratory Technician,9600,No,24,4,4,3,30,4,No,4
E2066,25,Sales,6,Sales Executive,3600,Yes,3,1,1,2,5,1,Yes,2
E2067,36,Human Resources,8,Human Resources,4800,No,10,4,3,1,14,2,No,3
E2068,40,Sales,22,Sales Representative,6600,No,15,4,3,1,20,3,No,4
E2069,32,Research & Development,5,Laboratory Technician,5000,Yes,7,2,2,2,10,2,Yes,3
E2070,47,Sales,3,Sales Executive,6500,No,21,4,4,4,26,4,No,4
E2071,29,Human Resources,10,Human Resources,4700,Yes,6,2,2,1,7,2,Yes,3
E2072,54,Sales,5,Manager,10800,No,29,4,3,2,34,5,No,4
E2073,31,Research & Development,14,Research Scientist,4200,Yes,5,1,1,3,9,2,Yes,2
E2074,43,Sales,1,Sales Representative,6000,No,16,4,3,1,21,3,No,4
E2075,35,Human Resources,8,Human Resources,5100,Yes,9,2,2,2,13,2,No,3
E2076,24,Sales,4,Sales Executive,3400,No,2,3,3,1,3,1,No,3
E2077,48,Research & Development,11,Laboratory Technician,7700,No,23,4,3,3,27,4,No,4
E2078,37,Sales,2,Sales Representative,5200,Yes,11,2,2,2,15,3,Yes,3
E2079,33,Human Resources,13,Manager,5500,No,10,3,3,1,12,2,No,3
E2080,50,Sales,18,Sales Executive,8200,No,21,4,4,4,29,3,No,4
E2081,26,Research & Development,6,Research Scientist,3800,Yes,4,2,1,1,5,2,Yes,2
E2082,45,Sales,3,Sales Representative,7200,No,19,4,3,2,24,4,No,4
E2083,32,Human Resources,9,Human Resources,4900,Yes,7,2,2,3,11,2,No,3
E2084,28,Sales,5,Sales Executive,3900,No,5,3,3,2,6,2,No,3
E2085,53,Research & Development,1,Manager,10200,No,26,4,4,5,32,5,No,4
E2086,39,Sales,20,Sales Representative,6100,Yes,12,2,2,1,18,3,Yes,3
E2087,34,Human Resources,14,Human Resources,5600,No,11,3,3,2,15,3,No,3
E2088,22,Sales,8,Sales Executive,3000,Yes,1,1,1,1,1,1,Yes,2
E2089,41,Research & Development,12,Research Scientist,7900,No,17,4,3,3,23,4,No,4
E2090,36,Sales,4,Sales Representative,5300,Yes,10,2,2,2,14,2,No,3
E2091,49,Human Resources,10,Manager,8300,No,22,3,3,4,27,3,No,4
E2092,27,Sales,1,Sales Executive,3500,Yes,4,2,2,1,4,2,Yes,2
E2093,44,Research & Development,6,Laboratory Technician,7100,No,18,4,4,1,22,3,No,4
E2094,31,Sales,15,Sales Representative,4400,Yes,6,1,1,3,10,2,Yes,2
E2095,55,Human Resources,3,Manager,11800,No,31,4,4,2,35,5,No,4
E2096,29,Sales,12,Sales Executive,4200,No,5,3,3,2,7,2,No,3
E2097,38,Research & Development,5,Research Scientist,5900,Yes,11,2,2,1,16,3,Yes,3
E2098,42,Sales,2,Sales Representative,6700,No,16,4,3,1,20,3,No,4
E2099,25,Human Resources,9,Human Resources,3300,Yes,3,1,1,1,3,1,Yes,2
E2100,46,Sales,13,Sales Executive,8800,No,21,4,4,4,25,4,No,4
E2101,31,Sales,2,Sales Executive,5200,Yes,7,4,3,1,9,3,No,4
E2102,52,Research & Development,3,Manager,10800,No,25,3,4,2,32,3,No,4
E2103,24,Human Resources,1,Sales Representative,3100,Yes,2,2,2,1,2,2,Yes,3
E2104,33,Research & Development,15,Research Scientist,5600,No,10,4,3,1,12,3,No,3
E2105,45,Sales,8,Sales Executive,7300,Yes,15,3,3,3,22,2,No,4
E2106,29,Research & Development,4,Laboratory Technician,4200,No,6,3,3,2,8,2,No,3
E2107,38,Human Resources,10,Human Resources,5500,Yes,11,2,2,2,16,3,Yes,3
E2108,42,Sales,1,Sales Executive,6600,No,16,4,4,1,20,3,No,4
E2109,26,Research & Development,5,Laboratory Technician,3400,Yes,4,1,1,1,5,1,Yes,2
E2110,47,Sales,6,Manager,9100,No,21,4,3,4,27,4,No,4
E2111,34,Research & Development,3,Research Scientist,5800,Yes,10,3,3,2,13,2,No,3
E2112,28,Human Resources,2,Human Resources,4100,No,5,3,3,1,6,2,No,3
E2113,50,Sales,12,Sales Executive,8200,No,23,4,4,3,29,4,No,4
E2114,32,Research & Development,9,Laboratory Technician,4900,Yes,7,2,2,3,11,2,No,3
E2115,36,Sales,4,Sales Representative,5100,No,9,4,3,1,12,2,No,3
E2116,55,Human Resources,1,Manager,11500,No,30,4,4,2,35,5,No,4
E2117,23,Research & Development,11,Research Scientist,3200,Yes,1,1,1,1,1,1,Yes,2
E2118,41,Sales,10,Sales Executive,6400,No,14,3,3,1,19,3,No,4
E2119,27,Human Resources,3,Human Resources,3900,Yes,4,2,2,2,6,2,No,3
E2120,49,Research & Development,12,Research Scientist,8100,No,22,4,4,3,27,3,No,4
E2121,31,Sales,2,Sales Representative,4400,Yes,6,2,1,1,8,2,Yes,3
E2122,46,Research & Development,2,Manager,9800,No,20,4,4,4,26,4,No,4
E2123,35,Sales,11,Sales Executive,5500,No,10,3,3,2,13,2,No,3
E2124,28,Human Resources,1,Human Resources,3800,Yes,4,2,2,1,5,2,Yes,3
E2125,54,Sales,5,Manager,10400,No,28,4,4,4,34,5,No,4
E2126,33,Research & Development,4,Laboratory Technician,4800,Yes,8,2,2,3,11,2,No,3
E2127,42,Sales,15,Sales Executive,6700,No,17,4,3,1,21,3,No,4
E2128,26,Human Resources,7,Human Resources,3600,Yes,4,1,1,2,5,1,Yes,2
E2129,51,Research & Development,10,Research Scientist,8500,No,23,4,3,5,30,4,No,4
E2130,30,Sales,3,Sales Representative,4100,Yes,5,2,1,1,6,2,Yes,3
E2131,48,Sales,6,Sales Executive,7900,No,22,3,3,2,28,4,No,4
E2132,32,Research & Development,1,Laboratory Technician,5000,Yes,8,2,2,3,11,2,No,3
E2133,56,Human Resources,4,Manager,11900,No,32,4,4,2,36,5,No,4
E2134,24,Research & Development,9,Research Scientist,3300,Yes,2,1,1,1,2,1,Yes,2
E2135,43,Sales,6,Sales Executive,6800,No,16,4,4,1,21,3,No,4
E2136,37,Human Resources,2,Human Resources,5400,Yes,11,2,2,2,15,3,Yes,3
E2137,52,Sales,5,Manager,10100,No,27,4,4,4,33,4,No,4
E2138,31,Research & Development,12,Laboratory Technician,4500,No,7,3,3,2,10,2,No,3
E2139,47,Sales,3,Sales Executive,7800,No,21,4,4,1,26,3,No,4
E2140,29,Human Resources,8,Human Resources,4300,Yes,6,2,2,3,9,2,No,3
E2141,40,Research & Development,10,Research Scientist,6100,Yes,14,2,2,3,19,3,No,3
E2142,25,Sales,5,Sales Representative,3400,No,3,3,3,1,4,1,No,3
E2143,49,Human Resources,12,Manager,9100,No,22,4,4,3,28,4,No,4
E2144,34,Research & Development,2,Research Scientist,5600,No,10,3,3,2,14,3,No,3
E2145,53,Sales,4,Manager,10300,No,26,4,3,4,32,4,No,4
E2146,27,Human Resources,1,Human Resources,3800,Yes,4,2,2,1,5,2,Yes,3
E2147,45,Research & Development,2,Research Scientist,7400,No,19,4,3,1,23,3,No,4
E2148,32,Sales,10,Sales Representative,4600,No,7,3,3,2,9,2,No,3
E2149,50,Research & Development,15,Research Scientist,8300,No,22,4,4,4,29,3,No,4
E2150,36,Human Resources,3,Human Resources,5100,No,9,4,3,2,14,3,No,3
E2151,41,Sales,6,Sales Executive,6200,Yes,13,2,2,1,18,3,Yes,3
E2152,28,Research & Development,4,Laboratory Technician,4000,Yes,5,2,2,2,7,2,No,3
E2153,55,Sales,2,Manager,11800,No,31,4,4,2,35,5,No,4
E2154,33,Human Resources,15,Human Resources,4300,Yes,6,1,1,3,10,2,Yes,2
E2155,44,Research & Development,2,Research Scientist,7100,No,18,4,4,1,22,3,No,4
E2156,30,Sales,11,Sales Representative,4300,Yes,5,2,1,1,7,2,Yes,3
E2157,51,Human Resources,6,Manager,9500,No,24,4,3,5,30,4,No,4
E2158,26,Research & Development,5,Laboratory Technician,3500,Yes,4,2,2,2,6,2,No,3
E2159,48,Sales,1,Sales Executive,7900,No,21,4,4,1,26,3,No,4
E2160,35,Research & Development,12,Research Scientist,5700,Yes,11,2,2,2,14,3,Yes,3
E2161,22,Sales,8,Sales Representative,3000,Yes,1,1,1,1,1,1,Yes,2
E2162,46,Human Resources,4,Manager,8700,No,20,4,4,4,25,4,No,4
E2163,39,Sales,13,Sales Executive,6000,Yes,12,2,2,1,17,3,Yes,3
E2164,31,Research & Development,6,Laboratory Technician,4600,No,7,3,3,3,10,2,No,3
E2165,54,Sales,9,Manager,10800,No,28,4,4,3,34,5,No,4
E2166,27,Research & Development,3,Research Scientist,3900,No,5,3,3,2,6,2,No,3
E2167,43,Human Resources,5,Manager,8500,No,17,4,3,3,23,4,No,4
E2168,34,Sales,11,Sales Representative,4500,No,9,3,3,1,11,2,No,3
E2169,52,Research & Development,1,Manager,10100,No,26,4,4,4,32,5,No,4
E2170,25,Sales,7,Sales Representative,3400,Yes,3,1,1,1,4,1,Yes,2
E2171,40,Human Resources,15,Manager,9300,No,23,4,3,5,29,4,No,4
E2172,32,Research & Development,8,Laboratory Technician,4800,Yes,7,2,2,1,10,2,No,3
E2173,50,Sales,5,Sales Executive,7800,No,22,4,3,4,28,4,No,4
E2174,28,Research & Development,2,Research Scientist,4000,Yes,5,2,2,1,6,2,Yes,2
E2175,45,Human Resources,3,Manager,8900,No,19,4,4,4,25,4,No,4
E2176,33,Sales,14,Sales Representative,4900,No,9,3,3,1,12,2,No,3
E2177,29,Research & Development,6,Laboratory Technician,4100,Yes,5,2,2,2,7,2,No,3
E2178,53,Sales,4,Manager,10200,No,27,4,4,4,33,5,No,4
E2179,37,Human Resources,2,Human Resources,5300,Yes,11,2,2,2,15,3,Yes,3
E2180,42,Research & Development,19,Research Scientist,7000,No,17,4,3,1,22,3,No,4
E2181,26,Sales,4,Sales Representative,3500,Yes,4,1,1,1,5,1,Yes,2
E2182,49,Sales,6,Sales Executive,8100,No,23,3,3,2,29,4,No,4
E2183,34,Research & Development,5,Laboratory Technician,5000,Yes,9,2,2,3,13,2,No,3
E2184,51,Human Resources,17,Manager,9500,No,24,4,3,5,30,4,No,4
E2185,28,Sales,2,Sales Executive,3800,Yes,5,2,2,1,6,2,Yes,3
E2186,40,Research & Development,13,Research Scientist,6500,No,15,4,3,1,20,3,No,4
E2187,32,Sales,10,Sales Representative,4500,No,7,3,3,2,9,2,No,3
E2188,45,Sales,3,Sales Executive,7400,No,20,4,3,3,25,4,No,4
E2189,30,Research & Development,7,Laboratory Technician,4200,Yes,6,2,2,2,8,2,No,3
E2190,53,Human Resources,11,Manager,10200,No,27,4,4,4,32,5,No,4
E2191,34,Sales,5,Sales Representative,4700,Yes,9,2,1,1,11,2,Yes,3
E2192,46,Research & Development,2,Research Scientist,7700,No,21,4,3,1,25,3,No,4
E2193,37,Sales,12,Sales Executive,6000,Yes,12,3,2,2,16,3,Yes,3
E2194,31,Research & Development,16,Laboratory Technician,4400,No,7,3,3,2,10,2,No,3
E2195,48,Sales,7,Sales Executive,8200,No,22,4,4,4,28,4,No,4
E2196,25,Human Resources,5,Human Resources,3600,Yes,4,1,1,2,5,1,Yes,2
E2197,42,Sales,4,Sales Executive,6700,No,16,3,3,1,21,3,No,4
E2198,29,Research & Development,13,Laboratory Technician,4100,Yes,6,2,2,3,8,2,No,3
E2199,56,Sales,9,Manager,11900,No,32,4,4,2,38,5,No,4
E2200,35,Research & Development,3,Research Scientist,5700,No,11,3,3,2,15,3,No,3
